suburb,address,price,sold_date,property_type,bedrooms,bathrooms,parking,land_size,collected_at
ST HELENS PARK,"19 Wintaroo Crescent, St Helens Park NSW 2560",841000,2025-02-03,house,3.0,1.0,2.0,561.0,2025-03-18T05:03:30.305953
ST HELENS PARK,"9 Harwood Place, St Helens Park NSW 2560",825000,2025-01-28,house,4.0,1.0,1.0,388.0,2025-03-18T05:03:30.305953
ST HELENS PARK,"5 Robson Crescent, St Helens Park NSW 2560",1060000,2025-01-17,house,4.0,2.0,2.0,561.0,2025-03-18T05:03:30.305953
ST HELENS PARK,"22 Withnell Crescent, St Helens Park NSW 2560",950000,2025-01-13,house,3.0,1.0,3.0,596.0,2025-03-18T05:03:30.305953
ST HUBERTS ISLAND,"11 Helmsman Boulevard, St Huberts Island NSW 2257",2170000,2025-03-14,house,3.0,2.0,4.0,696.0,2025-03-18T05:03:30.308490
ST JOHNS PARK,"20 Yeronga Close, St Johns Park NSW 2176",901000,2025-03-15,duplex-semi-detached,3.0,1.0,1.0,330.0,2025-03-18T05:03:30.313593
ST JOHNS PARK,"118 Melbourne Road, St Johns Park NSW 2176",1010000,2025-02-14,house,3.0,1.0,2.0,579.0,2025-03-18T05:03:30.313593
ST JOHNS PARK,"18 Yeronga Close, St Johns Park NSW 2176",936000,2025-02-03,duplex-semi-detached,3.0,1.0,1.0,,2025-03-18T05:03:30.313593
ST LEONARDS,"608/1 Marshall Avenue, St Leonards NSW 2065",1300000,2025-03-14,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"1209/472 Pacific Highway, St Leonards NSW 2065",1480000,2025-03-14,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"3801/500 Pacific Highway, St Leonards NSW 2065",1910000,2025-03-05,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"1803/486 Pacific Highway, St Leonards NSW 2065",1740000,2025-03-01,apartment,2.0,2.0,1.0,106.0,2025-03-18T05:03:40.408640
ST LEONARDS,"9/70 Chandos Street, St Leonards NSW 2065",770000,2025-02-25,apartment,1.0,1.0,,85.0,2025-03-18T05:03:40.408640
ST LEONARDS,"1508/3 Herbert Street, St Leonards NSW 2065",1425000,2025-02-25,apartment,2.0,2.0,2.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"8/68-70 Chandos Street, St Leonards NSW 2065",1712000,2025-02-22,apartment,2.0,2.0,1.0,135.0,2025-03-18T05:03:40.408640
ST LEONARDS,"1003/48 Atchison Street, St Leonards NSW 2065",1375000,2025-02-21,apartment,2.0,2.0,2.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"95/545 Pacific Highway, St Leonards NSW 2065",950000,2025-02-19,apartment,2.0,2.0,1.0,91.0,2025-03-18T05:03:40.408640
ST LEONARDS,"611/88B Christie Street, St Leonards NSW 2065",1420000,2025-02-19,apartment,2.0,2.0,1.0,115.0,2025-03-18T05:03:40.408640
ST LEONARDS,"3206/88A Christie Street, St Leonards NSW 2065",1050000,2025-02-18,apartment,1.0,1.0,,69.0,2025-03-18T05:03:40.408640
ST LEONARDS,"2005/88A Christie Street, St Leonards NSW 2065",1420000,2025-02-11,apartment,2.0,2.0,1.0,102.0,2025-03-18T05:03:40.408640
ST LEONARDS,"1114/1 Sergeants Lane, St Leonards NSW 2065",510000,2025-02-10,apartment,1.0,1.0,,,2025-03-18T05:03:40.408640
ST LEONARDS,"1503/472 Pacific Highway, St Leonards NSW 2065",1810000,2025-02-06,apartment,2.0,2.0,1.0,108.0,2025-03-18T05:03:40.408640
ST LEONARDS,"503/500 Pacific Highway, St Leonards NSW 2065",880000,2025-02-06,apartment,1.0,1.0,,96.0,2025-03-18T05:03:40.408640
ST LEONARDS,"1305/88A Christie Street, St Leonards NSW 2065",1330000,2025-02-05,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"208/72-76 Chandos Street, St Leonards NSW 2065",975000,2025-02-03,apartment,1.0,1.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"85/545-553 Pacific Highway, St Leonards NSW 2065",1180000,2025-01-30,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.408640
ST LEONARDS,"1507/472 Pacific Highway, St Leonards NSW 2065",1575000,2025-01-22,apartment,2.0,2.0,1.0,101.0,2025-03-18T05:03:40.408640
ST LEONARDS,"301/88B Christie Street, St Leonards NSW 2065",1350000,2025-01-21,apartment,2.0,2.0,1.0,117.0,2025-03-18T05:03:40.408640
ST LEONARDS,"805/8 Northcote Street, St Leonards NSW 2065",865000,2025-01-16,apartment,1.0,1.0,1.0,83.0,2025-03-18T05:03:40.408640
ST LEONARDS,"44/13 Herbert Street, St Leonards NSW 2065",750000,2025-01-14,apartment,1.0,1.0,,,2025-03-18T05:03:40.408640
ST MARYS,"5 Kenny Avenue, St Marys NSW 2760",1020000,2025-03-14,house,4.0,1.0,4.0,,2025-03-18T05:03:40.413266
ST MARYS,"7/27 Collins Street, St Marys NSW 2760",890000,2025-03-14,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"2/33 Sydney Street, St Marys NSW 2760",740000,2025-03-13,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"80 Marsden Road, St Marys NSW 2760",1115000,2025-03-13,house,3.0,2.0,1.0,787.0,2025-03-18T05:03:40.413266
ST MARYS,"3 John Street, St Marys NSW 2760",1007000,2025-03-12,house,3.0,1.0,,683.0,2025-03-18T05:03:40.413266
ST MARYS,"1/183 Canberra Street, St Marys NSW 2760",820000,2025-03-12,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"10/10-12 Putland Street, St Marys NSW 2760",460000,2025-03-11,unit,2.0,1.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"26 & 26A Macleay Crescent, St Marys NSW 2760",1435000,2025-03-07,house,6.0,3.0,4.0,966.0,2025-03-18T05:03:40.413266
ST MARYS,"3/27 Collins Street, St Marys NSW 2760",860000,2025-03-06,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"2/72 Mamre Road, St Marys NSW 2760",615000,2025-03-06,townhouse,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"702/12A Carson Lane, St Marys NSW 2760",815000,2025-03-06,apartment,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"36 & 36a Cutler Avenue, St Marys NSW 2760",1250000,2025-03-05,house,5.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"2/183 Canberra Street, St Marys NSW 2760",750000,2025-03-05,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"4/27 Collins Street, St Marys NSW 2760",860000,2025-03-03,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"13 102 Saddington Street, St Marys NSW 2760",750000,2025-03-03,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"47 Pages Road, St Marys NSW 2760",750000,2025-03-03,residential land,,,,506.0,2025-03-18T05:03:40.413266
ST MARYS,"7/51 King Street, St Marys NSW 2760",525000,2025-03-03,unit,2.0,2.0,1.0,160.0,2025-03-18T05:03:40.413266
ST MARYS,"282 Great Western Highway, St Marys NSW 2760",750000,2025-03-01,house,2.0,1.0,1.0,439.0,2025-03-18T05:03:40.413266
ST MARYS,"1/27 Collins Street, St Marys NSW 2760",875000,2025-02-28,townhouse,4.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"7/40-42 Mamre Road, St Marys NSW 2760",850000,2025-02-25,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"35 Carinya Avenue, St Marys NSW 2760",910000,2025-02-25,house,3.0,1.0,,373.0,2025-03-18T05:03:40.413266
ST MARYS,"2/176 Adelaide Street, St Marys NSW 2760",756800,2025-02-24,townhouse,4.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"3 Adams Crescent, St Marys NSW 2760",972000,2025-02-23,house,2.0,1.0,4.0,,2025-03-18T05:03:40.413266
ST MARYS,"20 Knox Street, St Marys NSW 2760",985000,2025-02-21,house,3.0,1.0,1.0,607.0,2025-03-18T05:03:40.413266
ST MARYS,"1/67 Australia Street, St Marys NSW 2760",630000,2025-02-21,townhouse,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"8/200 Great Western Highway, St Marys NSW 2760",732000,2025-02-21,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"42/51-53 King Street, St Marys NSW 2760",516000,2025-02-18,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"11 & 13 Player Street, St Marys NSW 2760",1439000,2025-02-14,house,3.0,2.0,6.0,832.0,2025-03-18T05:03:40.413266
ST MARYS,"3/100-104 Saddington Street, St Marys NSW 2760",787000,2025-02-14,house,3.0,2.0,2.0,239.0,2025-03-18T05:03:40.413266
ST MARYS,"G09/12A Carson Lane, St Marys NSW 2760",600000,2025-02-12,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"603/12A Carson Lane, St Marys NSW 2760",610000,2025-02-11,apartment,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"7 Milham Street, St Marys NSW 2760",802000,2025-02-10,house,2.0,1.0,,612.0,2025-03-18T05:03:40.413266
ST MARYS,"5/27 Collins Street, St Marys NSW 2760",860000,2025-02-07,house,4.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"2/5 Australia Street, St Marys NSW 2760",791500,2025-02-07,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"11/100-104 Saddington Street, St Marys NSW 2760",730000,2025-02-05,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"12/40-42 Mamre Road, St Marys NSW 2760",791000,2025-02-05,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"2/142 Brisbane Street, St Marys NSW 2760",776000,2025-01-30,townhouse,4.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"235 Carpenter Street, St Marys NSW 2760",968000,2025-01-29,house,3.0,1.0,3.0,600.0,2025-03-18T05:03:40.413266
ST MARYS,"54 Morris Street, St Marys NSW 2760",990000,2025-01-28,house,3.0,1.0,2.0,582.0,2025-03-18T05:03:40.413266
ST MARYS,"5/49 Australia Street, St Marys NSW 2760",640000,2025-01-24,townhouse,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"1/121 Brisbane Street, St Marys NSW 2760",775000,2025-01-22,townhouse,3.0,2.0,2.0,,2025-03-18T05:03:40.413266
ST MARYS,"605/12A Carson Lane, St Marys NSW 2760",630000,2025-01-21,unit,2.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"11/116 Glossop St, St Marys NSW 2760",732500,2025-01-17,townhouse,3.0,2.0,1.0,,2025-03-18T05:03:40.413266
ST MARYS,"179 Carpenter Street, St Marys NSW 2760",799000,2025-01-17,house,3.0,1.0,,505.0,2025-03-18T05:03:40.413266
ST MARYS,"1/33 Saddington Street, St Marys NSW 2760",793000,2025-01-14,townhouse,4.0,2.0,2.0,183.0,2025-03-18T05:03:40.413266
ST MARYS,"315 Great Western Highway, St Marys NSW 2760",885000,2025-01-13,house,3.0,1.0,1.0,671.0,2025-03-18T05:03:40.413266
ST MARYS,"5/11 Australia Street, St Marys NSW 2760",560000,2025-01-06,villa,2.0,1.0,1.0,,2025-03-18T05:03:40.413266
ST PETERS,"55 Grove Street, St Peters NSW 2044",2310000,2025-03-06,house,3.0,3.0,2.0,184.0,2025-03-18T05:03:45.312552
ST PETERS,"51 Lackey Street, St Peters NSW 2044",1760000,2025-03-01,house,3.0,1.0,1.0,95.0,2025-03-18T05:03:45.312552
ST PETERS,"45 May Street, St Peters NSW 2044",1750000,2025-03-01,house,3.0,2.0,1.0,159.0,2025-03-18T05:03:45.312552
ST PETERS,"29/1 Goodsell Street, St Peters NSW 2044",801000,2025-02-28,apartment,1.0,1.0,1.0,96.0,2025-03-18T05:03:45.312552
ST PETERS,"72B Sutherland Street, St Peters NSW 2044",2020000,2025-02-22,house,3.0,2.0,,125.0,2025-03-18T05:03:45.312552
ST PETERS,"6 Unwins Bridge Rd, St Peters NSW 2044",1680000,2025-02-14,terrace,3.0,2.0,2.0,,2025-03-18T05:03:45.312552
ST PETERS,"15 Council Street, St Peters NSW 2044",1535000,2025-02-01,house,2.0,1.0,,,2025-03-18T05:03:45.312552
ST PETERS,"27 Campbell Street, St Peters NSW 2044",1365000,2025-01-31,house,3.0,2.0,,144.0,2025-03-18T05:03:45.312552
ST PETERS,"53 Lackey Street, St Peters NSW 2044",1620000,2025-01-31,house,2.0,1.0,,,2025-03-18T05:03:45.312552
ST PETERS,"82 Unwins Bridge Road, St Peters NSW 2044",1715000,2025-01-23,house,3.0,1.0,,221.0,2025-03-18T05:03:45.312552
ST PETERS,"16/LOT 2 21 Barwon Park Road, St Peters NSW 2044",2275000,2025-01-15,terrace,3.0,2.0,1.0,162.0,2025-03-18T05:03:45.312552
STANFORD MERTHYR,"35 Wallsend Street, Stanford Merthyr NSW 2327",760000,2025-03-11,house,4.0,2.0,5.0,1012.0,2025-03-18T05:03:51.844102
STANFORD MERTHYR,"18 Wickham Street, Stanford Merthyr NSW 2327",730000,2025-01-15,house,3.0,2.0,4.0,1012.0,2025-03-18T05:03:51.844102
STANFORD MERTHYR,"8 Anvil Street, Stanford Merthyr NSW 2327",653000,2025-01-10,house,4.0,2.0,,1009.0,2025-03-18T05:03:51.844102
STANHOPE GARDENS,"11 Ponytail Drive, Stanhope Gardens NSW 2768",1630000,2025-03-15,house,4.0,2.0,2.0,550.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"37 Islington Road, Stanhope Gardens NSW 2768",2300000,2025-03-13,house,5.0,3.0,2.0,700.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"43 Midlands Terrace, Stanhope Gardens NSW 2768",1440000,2025-03-08,house,4.0,2.0,2.0,327.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"20/570 Sunnyholt Road, Stanhope Gardens NSW 2768",945053,2025-03-07,townhouse,4.0,2.0,2.0,240.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"2/570 Sunnyholt Road, Stanhope Gardens NSW 2768",925000,2025-03-07,townhouse,4.0,2.0,2.0,244.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"152 Stanhope Parkway, Stanhope Gardens NSW 2768",970000,2025-02-19,duplex-semi-detached,3.0,2.0,2.0,244.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"27 Majestic Drive, Stanhope Gardens NSW 2768",1195000,2025-02-18,house,3.0,1.0,1.0,,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"68 Somerset Street, Stanhope Gardens NSW 2768",1525000,2025-02-17,house,5.0,2.0,2.0,325.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"24 Brackley Street, Stanhope Gardens NSW 2768",1300000,2025-02-11,house,3.0,2.0,1.0,365.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"30/570 Sunnyholt Road, Stanhope Gardens NSW 2768",920000,2025-02-10,townhouse,4.0,2.0,2.0,229.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"31/570 Sunnyholt Road, Stanhope Gardens NSW 2768",950000,2025-02-07,townhouse,4.0,2.0,2.0,,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"172 Stanhope Parkway, Stanhope Gardens NSW 2768",990000,2025-01-28,house,3.0,2.0,2.0,244.0,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"40 Somerset Street, Stanhope Gardens NSW 2768",1285000,2025-01-26,house,3.0,2.0,2.0,,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"30 Kentwell Crescent, Stanhope Gardens NSW 2768",1790000,2025-01-06,house,4.0,2.0,2.0,,2025-03-18T05:03:51.847611
STANHOPE GARDENS,"35 Canyon Drive, Stanhope Gardens NSW 2768",1210000,2025-01-03,house,3.0,2.0,2.0,369.0,2025-03-18T05:03:51.847611
STANMORE,"45 Albany Road, Stanmore NSW 2048",2570000,2025-03-08,house,3.0,2.0,2.0,221.0,2025-03-18T05:03:51.850118
STANMORE,"14/81-83 Trafalgar Street, Stanmore NSW 2048",1052000,2025-03-01,apartment,2.0,1.0,1.0,85.0,2025-03-18T05:03:51.850118
STANMORE,"2/69-71 Stanmore Road, Stanmore NSW 2048",852000,2025-02-22,apartment,2.0,1.0,1.0,,2025-03-18T05:03:51.850118
STANMORE,"135 Stanmore Road, Stanmore NSW 2048",1640000,2025-02-21,house,2.0,1.0,1.0,145.0,2025-03-18T05:03:51.850118
STANMORE,"1/6 Aubrey Street, Stanmore NSW 2048",670000,2025-02-18,unit,1.0,1.0,,,2025-03-18T05:03:51.850118
STANMORE,"48 Macaulay Road, Stanmore NSW 2048",1850000,2025-02-14,house,3.0,1.0,1.0,221.0,2025-03-18T05:03:51.850118
STANMORE,"34/2-6 Bridge Road, Stanmore NSW 2048",1125000,2025-02-07,apartment,2.0,1.0,1.0,,2025-03-18T05:03:51.850118
STANMORE,"29/90 Cambridge Street, Stanmore NSW 2048",800000,2025-02-04,apartment,1.0,1.0,1.0,,2025-03-18T05:03:51.850118
STANMORE,"9/109 Cardigan Street, Stanmore NSW 2048",472000,2025-02-04,studio,,1.0,1.0,,2025-03-18T05:03:51.850118
STANMORE,"10 Stanley Street, Stanmore NSW 2048",1658000,2025-02-01,house,2.0,1.0,,190.0,2025-03-18T05:03:51.850118
STANMORE,"45 Margaret Street, Stanmore NSW 2048",1570000,2025-01-13,house,2.0,1.0,,214.0,2025-03-18T05:03:51.850118
STANWELL PARK,"59A Stanwell Avenue, Stanwell Park NSW 2508",2750000,2025-03-07,house,4.0,2.0,2.0,,2025-03-18T05:03:57.041631
STANWELL PARK,"9A Murrawal Road, Stanwell Park NSW 2508",2560000,2025-02-14,house,4.0,4.0,2.0,,2025-03-18T05:03:57.041631
STEWARTS BROOK,"12, 2004 Stewarts Brook Road, Stewarts Brook NSW 2337",395000,2025-02-17,other,,,,,2025-03-18T05:04:02.649701
STOCKINBINGAL,"12 Martin Street, Stockinbingal NSW 2725",420000,2025-03-11,house,3.0,1.0,2.0,1413.0,2025-03-18T05:04:08.658541
STOCKTON,"53 Douglas Street, Stockton NSW 2295",2350000,2025-02-14,house,6.0,3.0,2.0,514.0,2025-03-18T05:04:08.660371
STOCKTON,"279 Mitchell Street, Stockton NSW 2295",2100000,2025-02-06,house,3.0,1.0,2.0,506.0,2025-03-18T05:04:08.660371
STOCKTON,"62 Newcastle Street, Stockton NSW 2295",1250000,2025-01-13,house,3.0,1.0,1.0,424.0,2025-03-18T05:04:08.660371
STOCKTON,"12 Pacific Street, Stockton NSW 2295",1046000,2025-01-13,house,2.0,1.0,1.0,323.0,2025-03-18T05:04:08.660371
STOCKTON,"5 Forfar Street, Stockton NSW 2295",1082500,2025-01-13,house,2.0,1.0,2.0,381.0,2025-03-18T05:04:08.660371
STOCKTON,"270 Fullerton Street, Stockton NSW 2295",850000,2025-01-10,house,2.0,1.0,1.0,366.0,2025-03-18T05:04:08.660371
STONY CHUTE,"4 Wallaby Road, Stony Chute NSW 2480",610000,2025-01-30,other,5.0,1.0,2.0,30000.0,2025-03-18T05:04:19.539306
STRATHCEDAR,"Leachs Road, Strathcedar NSW 2429",540000,2025-02-21,lifestyle,,,,600000.0,2025-03-18T05:04:32.554123
STRATHFIELD,"1/74-80 Beresford Road, Strathfield NSW 2135",1800000,2025-03-15,townhouse,3.0,2.0,2.0,184.0,2025-03-18T05:04:32.560300
STRATHFIELD,"4/30-34 Homebush Road, Strathfield NSW 2135",1488000,2025-03-15,townhouse,3.0,2.0,2.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"17/34 Russell Street, Strathfield NSW 2135",650000,2025-03-15,apartment,2.0,1.0,,,2025-03-18T05:04:32.560300
STRATHFIELD,"15/34 Russell Street, Strathfield NSW 2135",607000,2025-03-15,apartment,2.0,1.0,,,2025-03-18T05:04:32.560300
STRATHFIELD,"11/4-6 Morwick Street, Strathfield NSW 2135",710000,2025-03-13,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"5/32 Noble Avenue, Strathfield NSW 2135",505000,2025-03-13,apartment,1.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"3 Fitzgerald Crescent, Strathfield NSW 2135",2260000,2025-03-10,house,3.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"8 Palmer Avenue, Strathfield NSW 2135",6150000,2025-03-10,house,5.0,4.0,5.0,740.0,2025-03-18T05:04:32.560300
STRATHFIELD,"28 Palmer Avenue, Strathfield NSW 2135",4275000,2025-03-10,house,5.0,2.0,4.0,721.0,2025-03-18T05:04:32.560300
STRATHFIELD,"24 Florence Street, Strathfield NSW 2135",4950000,2025-03-08,house,6.0,3.0,4.0,727.0,2025-03-18T05:04:32.560300
STRATHFIELD,"3/5 Jersey Road, Strathfield NSW 2135",1730000,2025-03-08,townhouse,3.0,2.0,2.0,235.0,2025-03-18T05:04:32.560300
STRATHFIELD,"A207/86 Centenary Drive, Strathfield NSW 2135",815000,2025-03-07,apartment,2.0,2.0,2.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"68/44-50 cooper street, Strathfield NSW 2135",650000,2025-03-07,apartment,2.0,2.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"78 Nicholson Street, Strathfield NSW 2135",4075000,2025-03-04,house,4.0,2.0,2.0,657.0,2025-03-18T05:04:32.560300
STRATHFIELD,"68 Churchill Avenue, Strathfield NSW 2135",3560000,2025-03-03,house,5.0,2.0,2.0,715.0,2025-03-18T05:04:32.560300
STRATHFIELD,"6/12 Russell Street, Strathfield NSW 2135",735000,2025-03-03,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"7/74-76 Pemberton Street, Strathfield NSW 2135",386000,2025-03-01,studio,,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"30/38-40 Albert Road, Strathfield NSW 2135",858000,2025-02-25,apartment,2.0,2.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"7/17 Everton Road, Strathfield NSW 2135",560000,2025-02-24,apartment,1.0,1.0,1.0,82.0,2025-03-18T05:04:32.560300
STRATHFIELD,"39 Newton Road, Strathfield NSW 2135",8400000,2025-02-22,house,5.0,5.0,5.0,1416.0,2025-03-18T05:04:32.560300
STRATHFIELD,"14 Manson Road, Strathfield NSW 2135",1650000,2025-02-22,house,4.0,1.0,1.0,265.0,2025-03-18T05:04:32.560300
STRATHFIELD,"2/132-134 Wallis Avenue, Strathfield NSW 2135",600000,2025-02-22,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"53/235 Homebush Road, Strathfield NSW 2135",820000,2025-02-21,unit,2.0,2.0,2.0,195.0,2025-03-18T05:04:32.560300
STRATHFIELD,"71/1-4 The Crescent, Strathfield NSW 2135",680000,2025-02-21,apartment,2.0,2.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"59 Long Street, Strathfield NSW 2135",4120000,2025-02-21,house,4.0,2.0,5.0,771.0,2025-03-18T05:04:32.560300
STRATHFIELD,"15/4-6 Morwick Street, Strathfield NSW 2135",675000,2025-02-20,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"192 The Boulevarde, Strathfield NSW 2135",2100000,2025-02-20,duplex-semi-detached,4.0,4.0,2.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"8 Boden Avenue, Strathfield NSW 2135",4480000,2025-02-18,house,4.0,2.0,4.0,765.0,2025-03-18T05:04:32.560300
STRATHFIELD,"48 Churchill Avenue, Strathfield NSW 2135",3860000,2025-02-17,house,7.0,3.0,3.0,685.0,2025-03-18T05:04:32.560300
STRATHFIELD,"62 Barker Road, Strathfield NSW 2135",7000000,2025-02-14,house,7.0,5.0,4.0,1416.0,2025-03-18T05:04:32.560300
STRATHFIELD,"3 Noble Avenue, Strathfield NSW 2135",3950000,2025-02-13,house,4.0,3.0,2.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"24 Ravenna Street, Strathfield NSW 2135",6400000,2025-02-12,house,5.0,5.0,8.0,620.0,2025-03-18T05:04:32.560300
STRATHFIELD,"33 Fraser Street, Strathfield NSW 2135",3780000,2025-02-11,house,5.0,2.0,2.0,779.0,2025-03-18T05:04:32.560300
STRATHFIELD,"18/49-53 Albert Road, Strathfield NSW 2135",1341000,2025-02-10,apartment,3.0,2.0,3.0,187.0,2025-03-18T05:04:32.560300
STRATHFIELD,"52 Arthur Street, Strathfield NSW 2135",5800000,2025-02-07,house,5.0,5.0,4.0,696.0,2025-03-18T05:04:32.560300
STRATHFIELD,"12/6-8 Redmyre Road, Strathfield NSW 2135",725000,2025-02-05,apartment,2.0,1.0,1.0,107.0,2025-03-18T05:04:32.560300
STRATHFIELD,"31 Hydebrae Street, Strathfield NSW 2135",3968000,2025-02-05,house,6.0,4.0,4.0,695.0,2025-03-18T05:04:32.560300
STRATHFIELD,"56 Redmyre Road, Strathfield NSW 2135",4500000,2025-01-31,house,4.0,2.0,4.0,1164.0,2025-03-18T05:04:32.560300
STRATHFIELD,"2/19 Redmyre Road, Strathfield NSW 2135",741000,2025-01-17,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD,"8 Howard Street, Strathfield NSW 2135",3880000,2025-01-13,house,3.0,1.0,3.0,708.0,2025-03-18T05:04:32.560300
STRATHFIELD,"909/9-13 Parnell Street, Strathfield NSW 2135",700000,2025-01-10,apartment,1.0,1.0,1.0,,2025-03-18T05:04:32.560300
STRATHFIELD SOUTH,"9/432-434 Liverpool Road, Strathfield South NSW 2136",585000,2025-03-13,apartment,2.0,2.0,1.0,,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"290 Homebush Road, Strathfield South NSW 2136",1676000,2025-03-08,house,3.0,2.0,2.0,379.0,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"62/1 Bennett Avenue, Strathfield South NSW 2136",1300000,2025-03-07,townhouse,3.0,2.0,2.0,,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"23/25-29 Anselm Street, Strathfield South NSW 2136",656000,2025-03-03,apartment,2.0,1.0,1.0,,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"17 Chatfield Avenue, Strathfield South NSW 2136",2060000,2025-03-01,house,3.0,1.0,5.0,531.0,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"20/454-458 Liverpool Road, Strathfield South NSW 2136",555000,2025-02-17,apartment,2.0,2.0,2.0,,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"29 Clement Street, Strathfield South NSW 2136",2635000,2025-02-15,house,6.0,2.0,3.0,565.0,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"55 Dean Street, Strathfield South NSW 2136",4300000,2025-02-13,house,6.0,5.0,4.0,601.0,2025-03-18T05:04:32.569134
STRATHFIELD SOUTH,"142 Madeline Street, Strathfield South NSW 2136",2150000,2025-01-23,house,5.0,2.0,4.0,531.0,2025-03-18T05:04:32.569134
STROUD,"Lot 2, 66-68 Cowper Street, Stroud NSW 2425",305000,2025-03-14,residential land,,,,940.0,2025-03-18T05:04:37.120466
STROUD,"4 Mallon Street, Stroud NSW 2425",605000,2025-03-11,house,4.0,3.0,4.0,1013.0,2025-03-18T05:04:37.120466
